split_group_id,pair_count,gold_count,silver_count,bronze_count
group_c249ff4080a7a4318ce0,1,0,1,0
group_c24a70029a0a83ee2644,1,0,1,0
group_c24a87b5f8fbf77723fe,1,0,1,0
group_c24af32300b28b7b0eb2,1,0,1,0
group_c24b8a811c6b506b0b7d,1,0,1,0
group_c24c00d1da50ae073d2f,1,0,1,0
group_c2517f453674a1af9c5d,1,0,1,0
group_c251940e8878f8379c3d,1,0,1,0
group_c251f546ad4997a722fd,1,0,1,0
group_c252566645b97c672e82,1,0,1,0
group_c252df15398da71f65da,1,0,1,0
group_c2547c989c514134f618,1,0,1,0
group_c254cd2b505bf8e1ad10,1,0,1,0
group_c255bbee84eea5047b92,1,0,1,0
group_c2576ffd9271d376b8bc,1,0,1,0
group_c25858a03ba43fb674af,1,0,1,0
group_c25b3506334853436170,1,0,1,0
group_c25bc8c6c0a2cea38b38,1,0,1,0
group_c25d165a1f3776fe29db,1,0,1,0
group_c25e5e9dec8f94c55c7b,1,0,1,0
group_c25e89e8e8b600633ff3,1,0,1,0
group_c25f51334cf6c6ea4683,1,0,1,0
group_c260cab16e39d7d7d8d1,1,0,1,0
group_c260cf5942a81c76c3b6,1,0,1,0
group_c2623a8cd98bb5aea3b9,1,0,1,0
group_c26321de6ea549ac6bfe,1,0,1,0
group_c2637d811174dca43cc1,1,0,1,0
group_c263b82f71ae3d8063c7,1,0,1,0
group_c264a1849e3ae7dacc57,1,0,1,0
group_c26521b0329745300fda,1,0,1,0
group_c265d20e9ddce2152d51,1,0,1,0
group_c2662723893740201535,1,0,1,0
group_c2664343fa54f58d1861,1,0,1,0
group_c26698ac13fd3efad803,1,0,1,0
group_c266a0ff2b62176066cb,1,0,1,0
group_c2677904d84e03a28b6e,1,0,1,0
group_c267c751128f2833f2a4,1,0,0,1
group_c267ebe5b83a34a105bf,1,0,1,0
group_c268eed5c99ccb0e2a27,1,0,1,0
group_c2696b82e4d86072f3cd,1,0,1,0
group_c2699263818c6a18737c,1,0,1,0
group_c26af4d475e1a4925da1,1,0,1,0
group_c26c8607124fa4004a0b,1,0,1,0
group_c26d4424dfc062649b2b,1,0,1,0
group_c26e05dbe5c3048d7b88,1,0,1,0
group_c26e4403ff2a0e988827,1,0,1,0
group_c26ee10d94578db61a75,1,0,1,0
group_c26f0be665158aabab32,1,0,1,0
group_c26f25e9be1238b14305,1,0,1,0
group_c26f2da9179eb6f8d3da,1,0,1,0
group_c26f6de742225d41a3a4,1,0,1,0
group_c26f9692d219cd62ed10,1,0,1,0
group_c26ff426e978fd4f43e8,1,0,1,0
group_c2703fc6976bfb2650bb,1,0,1,0
group_c27042d3a9fe9f50f1ea,1,0,1,0
group_c27176e59d90c63ff7d4,1,0,1,0
group_c273719971313c94739b,1,0,1,0
group_c27414132597fd993bee,1,0,1,0
group_c27564194f9dc6eab32b,1,0,1,0
group_c27870f8f75b6ddbcd53,1,0,1,0
group_c27883947bd220ce7430,1,0,1,0
group_c27910385fc5be8e3f46,1,0,1,0
group_c27b6bd73cec13e15d7c,1,0,1,0
group_c27cfc2d2d68912aae6c,1,0,1,0
group_c27fef70dc715335fa54,1,0,1,0
group_c2801a7517e15bd7c27c,1,0,1,0
group_c282914a7db4333e41e2,1,0,1,0
group_c2835528a422277d7071,1,0,1,0
group_c2843272d6e8ec7ba5ee,1,0,1,0
group_c28551021b94ba140e5e,1,1,0,0
group_c286ac8668822d6f76ec,1,0,1,0
group_c287903ce75f70e88063,1,0,1,0
group_c287bdf3a5926496619f,1,0,1,0
group_c28938428780059ce527,1,0,1,0
group_c2897c8aabfabfb28f66,1,0,1,0
group_c289b6129b2667fba6ee,1,0,1,0
group_c28aba6e8ab5b9e936f4,1,0,1,0
group_c28d0a22bc95503c53f2,1,0,1,0
group_c28e1f126497c9653176,1,0,1,0
group_c28e7c835bfd8b49997a,1,0,1,0
group_c29164d7a182b2e758a0,1,0,1,0
group_c291a2c9c1ff371acb70,1,1,0,0
group_c2944d2c41327aa695cb,1,0,1,0
group_c294b6b7a7462b6cd4a5,1,0,1,0
group_c294f179eccc71ef6254,1,0,1,0
group_c2952922dbc02d540373,1,0,1,0
group_c29554dd018bf8111c50,1,0,1,0
group_c295b6a6116ddc9a9072,1,0,1,0
group_c296988677186d2b3e70,1,0,1,0
group_c297836c70c6ee18618a,1,0,1,0
group_c29903b9f4eafcd978c4,1,0,1,0
group_c2999d6dda09ffb92be4,1,0,1,0
group_c29c081d6c9ef707ed1f,1,0,1,0
group_c29cc4c1ae1912abc879,1,0,1,0
group_c29cdc2a9a0bfa13179c,1,0,1,0
group_c29ce4fcae6dcefac696,1,0,1,0
group_c29dedf9e039bd3ec74b,1,0,1,0
group_c29e9f331bd0abac9663,1,0,1,0
group_c2a16643d026bd859fe7,1,0,1,0
group_c2a30ca697529b8af248,1,0,1,0
group_c2a3bf941aba2a64f190,1,0,1,0
group_c2a4f9d35d983ea4cfd9,1,0,1,0
group_c2a57fa6dfbc9e384adc,1,0,1,0
group_c2a747c1be057ef12265,1,0,1,0
group_c2a7933218355c78dd68,1,0,1,0
group_c2a8b4635752f6044f20,1,0,1,0
group_c2a92ea1410f3c7504a3,1,0,1,0
group_c2aa755b1be5e1f67e2f,1,0,1,0
group_c2abfe27b9517b262151,1,0,1,0
group_c2ac5b851a368abfcbe0,1,0,1,0
group_c2ae237da6cda037326c,1,0,1,0
group_c2b1f9aba4ed39fcd04a,1,0,1,0
group_c2b21d5aa1d9fff3f50b,1,0,1,0
group_c2b22d2aa1a8c848c92a,1,0,1,0
group_c2b2304aae3e59eb2c67,1,0,1,0
group_c2b39b8fe33f75063a27,1,0,1,0
group_c2b4c1645fb226a6287b,1,0,1,0
group_c2b55a7980cc83ab4bbf,1,0,1,0
group_c2b5738d10f3f9f4427d,1,0,1,0
group_c2b7896df84d19a15c52,1,0,1,0
group_c2b939222fc0c1110f18,1,0,1,0
group_c2bd35aa30f5da55bc8f,1,0,1,0
group_c2bd6facb97acbd3fe98,1,0,1,0
group_c2be4bcfb66cec9f0cdc,1,0,1,0
group_c2bf30b247c104652798,1,0,1,0
group_c2c12dc7d328e9f4c8d7,1,0,1,0
group_c2c140151d543d7f13b6,1,0,1,0
group_c2c21dbedbeb938b16ad,1,0,1,0
group_c2c5220ae3f9c1739512,1,0,1,0
group_c2c803e85eb579c4fa36,1,0,1,0
group_c2c80fd217c4af2ed3d2,1,0,1,0
group_c2c8320608010beb6f59,1,0,1,0
group_c2ca3712f432188f8756,1,0,1,0
group_c2ca95440600fc4704a2,1,0,1,0
group_c2cd4dfb5c21469af647,1,0,1,0
group_c2ce350180dfceeb0957,1,0,1,0
group_c2d0e1c962cd76b8560d,1,0,1,0
group_c2d26ff35316c45427a8,1,1,0,0
group_c2d4f256eda6f457ddfe,1,0,0,1
group_c2d52c4a3314cff289f1,1,0,1,0
group_c2d75c9de81d0e48fa8e,1,0,1,0
group_c2d77eae06f99c842598,1,0,1,0
group_c2d85ccd0ae5e6a25734,1,0,1,0
group_c2db0ea70e1727ce63a8,1,0,1,0
group_c2dc24884e1115328280,1,0,1,0
group_c2dd048959cbbe12e929,1,0,1,0
group_c2dd45ac028cd20db9f0,1,0,1,0
group_c2dd7b232806214ed66f,1,0,1,0
group_c2dde6dbbae86224bd39,1,0,1,0
group_c2e40629960a5682240a,1,0,1,0
group_c2e7c7834919d77a20a3,1,1,0,0
group_c2e816c1df857da1c00e,1,0,1,0
group_c2e8e68f18a10a8f9fec,1,0,1,0
group_c2eab7fe9256be28d7f3,1,0,1,0
group_c2ec7285505956ed5f6b,1,0,1,0
group_c2ec7ef21e1c7ff62c62,1,0,1,0
group_c2ede8070c66b34a6026,1,0,1,0
group_c2ee150a753bf14ecdb6,1,0,1,0
group_c2f16abf2b590b3950a7,1,0,0,1
group_c2f1ba012e8c52b1bebb,1,0,1,0
group_c2f2f12712dee8e6850f,1,0,1,0
group_c2f302af996aa96b121f,1,0,1,0
group_c2f32fc8f5d37f9c259d,1,0,1,0
group_c2f3d4cb1903305f2533,1,0,1,0
group_c2f3e7723bf9f77ec94f,1,0,1,0
group_c2f5b9a2eede44f13630,1,0,1,0
group_c2f62540c6b9793fb017,1,0,1,0
group_c2f64293bee650b00479,1,0,1,0
group_c2f6d0dc67d7daadbf19,1,0,1,0
group_c2f73a4f628a0bcdad68,1,0,1,0
group_c2f7f21c91ef3a90f73a,1,0,1,0
group_c2fc33174bdca3d21ecd,1,0,1,0
group_c2fc6c4ad3c07bfaede1,1,0,1,0
group_c2fd197ef12bccda1155,1,0,1,0
group_c2fdf10b7d3dc225ccf7,1,0,1,0
group_c2fdf7fc6d8f9159d2e6,1,0,1,0
group_c2ff3e2bfce5c73ccc98,1,0,1,0
group_c2ff7503165c18b25a18,1,0,1,0
group_c2ffc8ffe6b3cb0a1f6a,1,0,1,0
group_c2ffe498b99da8fae986,1,0,1,0
group_c2fffc50063456f7bd7a,1,0,1,0
group_c300c03680f326a34301,1,0,1,0
group_c304285d204528bef937,1,0,1,0
group_c304a6be3c34879c7b86,1,0,1,0
group_c304ba9190b331d06e4c,1,0,1,0
group_c306189c84aa4368e931,1,0,1,0
group_c3062dd12eea743dddb0,1,0,1,0
group_c3064a994af2c6250a1c,1,0,1,0
group_c306562e69d4f9eb14a9,1,0,1,0
group_c307e81aac8fb90f1af1,1,0,1,0
group_c309ad488c0102f0b20a,1,0,1,0
group_c30a3502a06b895d5be2,1,0,0,1
group_c30a3867c5aed514b554,1,0,1,0
group_c30b1ae69b69999e13e7,1,0,1,0
group_c30c58f3f9a02d9e0ae3,1,0,1,0
group_c30d81eac7d756211158,1,0,1,0
group_c3134ff4e9219105f2ff,1,0,1,0
group_c3151d41bf7fbc6072d2,1,0,1,0
group_c3169be48a8751ae9c21,1,0,1,0
group_c316a97083209217a517,1,0,1,0
group_c31a52ed19413f3d203a,1,0,1,0
group_c31c929f6a7ece8c8b8f,1,0,1,0
group_c31cf488b7abc4108788,1,0,1,0
group_c31d0d7f086f29c6f4d4,1,0,1,0
group_c31e29c400f02f3fd5f5,1,0,1,0
group_c31f89ee4d7eb8c5ca4d,1,0,1,0
group_c31f91557107ffb15501,1,0,1,0
group_c3204949ebb73c3ac860,1,0,1,0
group_c320c2d2cb8859d65c68,1,0,1,0
group_c325959ce93d2e9d417f,1,0,1,0
group_c32699e563d4bc5b45f1,1,0,1,0
group_c327a71c5c91eab0e75b,1,0,1,0
group_c3280c2a01562899ee4d,1,0,1,0
group_c32968dfbf794edaf40e,1,0,1,0
group_c32a90631b539f1f99fb,1,0,1,0
group_c32c5904a1f00387b583,1,0,1,0
group_c32c9faa904f44dc8ba5,1,0,1,0
group_c32cb7bd928bd3ccd8ba,1,0,1,0
group_c32e841b268e7162307f,1,0,1,0
group_c32f6aeacf599c910cc5,1,0,1,0
group_c3305d70fcdef7b0cd6e,1,0,1,0
group_c33240d1454d38438b58,1,0,1,0
group_c3324b52ffe884dbfcad,1,0,1,0
group_c3344fa8b5fe0cb57cec,1,0,1,0
group_c3345efae6ee8361dc12,1,0,1,0
group_c336f61cef518fb9dd56,1,0,1,0
group_c33839b5ec7b2438eec1,1,0,1,0
group_c338bc16cb678eeb4d4a,1,0,1,0
group_c339a37e6c0f0eccbc6f,1,0,1,0
group_c33b095ceb2dad41d4e9,1,0,1,0
group_c33b54f9b229666d1bc3,1,0,1,0
group_c33b57adeffb1a28ec7a,1,0,1,0
group_c33c1207981b2610ad67,1,0,1,0
group_c33c2479ffa1c139ebf1,1,0,1,0
group_c33c81dde513a67fbb96,1,0,1,0
group_c33cdb457855d6f4c4da,1,0,1,0
group_c33d9bcb00fce91aa29b,1,0,0,1
group_c33e7b7842677f106126,1,0,1,0
group_c33f223ef78cd4586982,1,0,1,0
group_c3415b5314cb672a1b98,1,0,1,0
group_c3436aad4e327f08e0cf,1,0,1,0
group_c343d031a36e62e32735,1,0,1,0
group_c3445567956c66c78cde,1,0,1,0
group_c34519e74abeb1f8cad7,1,0,1,0
group_c345238307691e690459,1,0,1,0
group_c3457b807021f9dca33a,1,0,1,0
group_c34669e3ac353112dae5,1,0,1,0
group_c3474362f8708d3338d2,1,0,1,0
group_c347e69ea60e6980ae86,1,0,1,0
group_c348de7783cd1ceb0e55,1,0,1,0
group_c349287219bb1cc47eb3,1,0,1,0
group_c34a3378faef2ff79b0f,1,0,1,0
group_c34ad9983b01dc000eb9,1,0,1,0
group_c34b0a2e2329cf35d667,1,0,1,0
group_c34bbfdf3f6e471856af,1,0,1,0
group_c34c326936d38ee68bdb,1,1,0,0
group_c34d7a170196c6d4e324,1,0,1,0
group_c34f4685f9683877ceff,1,0,1,0
group_c352bf45459cebf9d347,1,1,0,0
group_c35472350da8f757858d,1,0,1,0
group_c355c0bc07a4ed4befa3,1,0,1,0
group_c355eaacfead107759cc,1,0,0,1
group_c356297e17746c4ea2b7,1,0,1,0
group_c35724f8069f05553db1,1,0,1,0
group_c35776f4c5bbd9fe549c,1,1,0,0
group_c3585d1cbf1780ca8864,1,0,1,0
group_c3587d717ae364100ef6,1,0,1,0
group_c35b7b8854372ce3c446,1,0,1,0
group_c35ce341e6a4f8b788df,1,0,1,0
group_c35e5a5fbd9124069268,1,0,1,0
group_c35e60d68210af08a5d7,1,0,1,0
group_c35f1e7c0c1ff942c50b,1,0,1,0
group_c360283f94ad2d1b57fa,1,0,1,0
group_c3618897d8ad11c9b93e,1,0,1,0
group_c3626062ae820640c202,1,0,1,0
group_c363bfcecf965d5342f4,1,0,1,0
group_c36400ea89af95f5741d,1,0,1,0
group_c364031d5591c766bf38,1,0,1,0
group_c365789556bde3485bd9,1,0,1,0
group_c3694fbacc08d0946e6b,1,0,1,0
group_c3699df2f3ae5f86cfdb,1,0,1,0
group_c369f384b295d587afea,1,0,1,0
group_c36a8dc3e4d653c1d1dc,1,0,1,0
group_c36d9518efded99987d2,1,0,1,0
group_c36db17fc243c457438d,1,0,1,0
group_c36e43880fc4b39f7941,1,0,1,0
group_c36f54345110db889b11,1,0,1,0
group_c37134eb7200983ed278,1,0,1,0
group_c3719a53e188800d7b9b,1,0,1,0
group_c3722139c2c9a5b1d6f7,1,0,1,0
group_c37417ea9c9873006145,1,0,1,0
group_c375850cc19d166fbc3d,1,0,1,0
group_c37595ce834dc747964a,1,0,1,0
group_c3780d4fa97d053870d9,1,0,1,0
group_c37a0b668c785575bfd9,1,0,1,0
group_c37a8d31d8f27c715862,1,0,1,0
group_c37bcb31af4584fae142,1,0,1,0
group_c37d9dc967b22fddb355,1,0,1,0
group_c37dacc7d9032bda35b1,1,0,1,0
group_c37e8e87bf4b5caff33f,1,0,1,0
group_c37ee1281ad705538aaf,1,0,1,0
group_c37f13530c4be228667a,1,0,1,0
group_c37f691bb17d4c638189,1,0,1,0
group_c37fc3bdb394a066e61e,1,0,1,0
group_c37fce93c302bcac3ea0,1,0,1,0
group_c37ff03a75619adbeb05,1,0,1,0
group_c383004acd223ae88736,1,0,1,0
group_c385c7d59053a9dbf387,1,0,1,0
group_c38660860601c8adfcf9,1,0,1,0
group_c386628c10ab1ed314f1,1,0,1,0
group_c3873024b82fc10e1163,1,0,1,0
group_c38739470f12a5b4d90b,1,0,1,0
group_c387798b9e8d670cbbe0,1,0,1,0
group_c387dd077d64e3538813,1,0,1,0
group_c3891096f83fb777a6b2,1,0,1,0
group_c38a045705ed05a7ab6a,1,0,1,0
group_c38a22bc5eea7f76cf66,1,0,1,0
group_c38a9f2874e10e7bd38d,1,0,1,0
group_c38adda867d691787e5f,1,0,1,0
group_c38ae4542d77fa82a341,1,0,1,0
group_c38be14646a65ef1f530,1,0,1,0
group_c38c03c43adebefe51ce,1,0,1,0
group_c38c230b1d94e6e39010,1,1,0,0
group_c38cb61353db7ec44dd5,1,0,1,0
group_c38cf7a380fa5be8ebc8,1,0,1,0
group_c38d45bc5cdc87734919,1,0,1,0
group_c38ee1858238122a4141,1,0,1,0
group_c38f90bf368ff783e886,1,0,1,0
group_c390fab5d3b2166f52cc,1,0,1,0
group_c3915225c21406424509,1,0,1,0
group_c39239eb5985f83a84ca,1,0,1,0
group_c392aaa7d7230f5734ec,1,0,1,0
group_c3930f051ad054a62803,1,0,1,0
group_c393c17ef723b2cb1a4b,1,0,1,0
group_c3948e82ad9ac7952528,1,0,1,0
group_c3950ac17266b9f1ace2,1,0,1,0
group_c395ec19a029902527a3,1,0,1,0
group_c396dc689deebf34c60f,1,0,1,0
group_c396e3bb63c147814210,1,0,1,0
group_c3979a4855afcb67cf61,1,0,1,0
group_c39a1d78d9cc78bfeef3,1,0,1,0
group_c39b76c7baeeb94b729c,1,0,1,0
group_c39cb2fc3c5789aebf9a,1,0,1,0
group_c39f7865ba8726ce6585,1,0,1,0
group_c39f9333697bc1c75226,1,0,1,0
group_c3a0d1795ee3fd5df08d,1,0,1,0
group_c3a12df26536892904dc,1,0,1,0
group_c3a375870e4da7a4dfb1,1,0,1,0
group_c3a558968ab227968e46,1,0,1,0
group_c3aa20da4dc9863aab48,1,0,1,0
group_c3ab8b4fd71e7c3be455,1,0,1,0
group_c3ace3dbefa8cb949d5a,1,0,1,0
group_c3aded686845e006a6d1,1,0,1,0
group_c3af4523beab1c273b32,1,1,0,0
group_c3af5bfee33db5977304,1,0,0,1
group_c3b0f17b5497d23ed80b,1,0,1,0
group_c3b272f0724697255d35,1,0,1,0
group_c3b3e8d77e96faedf5f3,1,0,1,0
group_c3b47db4ab8406b168ae,1,0,1,0
group_c3b481eb8fcb0f9fdffe,1,0,1,0
group_c3b53e77427c6bafb5db,1,0,1,0
group_c3b66643a68e2d5cc02e,1,0,1,0
group_c3b67eaac74e0ba35a41,1,0,1,0
group_c3b78c06d9b34971e79e,1,0,1,0
group_c3b8881e5160fa70d0b8,1,0,1,0
group_c3ba86777ba22ba6420e,1,0,1,0
group_c3bbf9aa5ddfe364eb16,1,0,1,0
group_c3bc341ecf7a4523521b,1,0,1,0
group_c3bc636c7837325f3a3c,1,0,1,0
group_c3bd946404cb837a87e3,1,0,1,0
group_c3be5fe249bb725eee54,1,0,1,0
group_c3bf027891abf233f92e,1,0,1,0
group_c3bf03792136e6b6b548,1,0,1,0
group_c3bfd3160eb41b342704,1,0,1,0
group_c3c095d92d06440b266d,1,0,1,0
group_c3c16e8e8dd24c5fe458,1,0,1,0
group_c3c57c1d7c5439f0051f,1,0,1,0
group_c3c737d2832115be3bc7,1,0,1,0
group_c3c7e9d32ba3ae1e3f9d,1,0,1,0
group_c3c9c834f34d40d3cdef,1,0,1,0
group_c3cb44bab9679cfeaeef,1,0,1,0
group_c3cc16390a629c383176,1,0,1,0
group_c3cce711ad59490f9a95,1,0,1,0
group_c3cd5e784f1eb67a3255,1,0,1,0
group_c3d1897cf3086fb79f1d,1,0,1,0
group_c3d2f99ab8f695d69ef6,1,0,1,0
group_c3d3d1ce07eced9047f1,1,0,1,0
group_c3d5b52e284e1acd81f5,1,0,1,0
group_c3d5bbd0165d1c7b64e5,1,0,1,0
group_c3d76f900e409397431c,1,0,1,0
group_c3d7ed3665f86dfc2e60,1,0,1,0
group_c3d82746c7cd929ae6d9,1,0,1,0
group_c3d99d42c0b105bb4579,1,0,1,0
group_c3daa88e27768b1682db,1,0,1,0
group_c3dc05b54d2f015fcf05,1,0,1,0
group_c3dc2334fb70a527274a,1,0,1,0
group_c3dc58314fa0b133629f,1,0,1,0
group_c3dc6e8f5c001f6751d5,1,0,1,0
group_c3ddc9e81e89d2655ea4,1,0,1,0
group_c3de231cebe5cf3cea20,1,0,1,0
group_c3e0dda20805cf6dc11c,1,0,1,0
group_c3e1e7c0bd7c94c769f3,1,0,1,0
group_c3e24d1cd6e9b456fe9d,1,0,1,0
group_c3e32e2e470b1eec2ca8,1,0,1,0
group_c3e347401c4b4094587e,1,1,0,0
group_c3e45cc4db13b42352bd,1,0,1,0
group_c3e4cfd40f7b4ff803b6,1,0,1,0
group_c3e5032e0839c182cb41,1,0,1,0
group_c3e5f91a9020ba90dd7d,1,0,1,0
group_c3eaeb346144afe77a2f,1,0,1,0
group_c3ec5c919feb446cf6e3,1,0,1,0
group_c3edcfedab22380c4374,1,0,1,0
group_c3ee30c571a6a7ce82e1,1,0,1,0
group_c3ee81924683f1f34460,1,0,1,0
group_c3efd3a220e7eec4a844,1,0,1,0
group_c3f00664deaaf8d7d4f8,1,0,1,0
group_c3f16d8de3d66565191d,1,0,1,0
group_c3f1ceca21197f61d5fd,1,0,1,0
group_c3f50ef74b92da0f1886,1,0,1,0
group_c3f50f7206b697385e9f,1,0,1,0
group_c3f61c797d8e5ecaec69,1,1,0,0
group_c3f674bc84f89275a1ef,1,0,1,0
group_c3f6bccfab99c559e617,1,0,1,0
group_c3f6beea7a5b53d712b0,1,0,1,0
group_c3f6ffe34037ce65d6e1,1,0,1,0
group_c3f7afc69b332e97cb43,1,0,1,0
group_c3f94abc9ad37735ef0c,1,0,1,0
group_c3fa8c2cd95b9eeea0cf,1,0,1,0
group_c3fb7bf083b1ebf8c76c,1,1,0,0
group_c3fb921e6bd44104327d,1,0,1,0
group_c3fc11aeb075359658ca,1,0,1,0
group_c3fecd0d1a496b9cebb4,1,0,1,0
group_c3feeeb6b7377d8957c0,1,0,1,0
group_c3fef464617b85ae8b50,1,0,1,0
group_c40081d1f962b66f2de9,1,0,1,0
group_c4027f67c83c63491418,1,0,1,0
group_c4035f1f1ecdf802fe2e,1,0,1,0
group_c40368158158e7e5265d,1,1,0,0
group_c403dcfe7d6feb226d25,1,0,1,0
group_c4056122bc05d8890a26,1,0,1,0
group_c4075fba19fab0b3dd39,1,0,1,0
group_c407c19ba562d70b404b,1,0,1,0
group_c40803d319491650f205,1,0,1,0
group_c408892108b59c4e07ba,1,0,1,0
group_c4088cef62c080ab089d,1,0,1,0
group_c408cd10787ad3694990,1,0,1,0
group_c4091c6b9fff99a8fe0d,1,0,1,0
group_c40b4f62f7b2445cd287,1,0,1,0
group_c40b5e83fc7331c50c18,1,0,1,0
group_c40cbdc26bbe0efc4083,1,0,1,0
group_c40e3f80ea1df9dfba51,1,0,1,0
group_c40e7a8f3745a341e614,1,0,1,0
group_c41058a627c99289193a,1,0,1,0
group_c410bedfb35bd6a46576,1,1,0,0
group_c4129fa37dc06e608d29,1,0,1,0
group_c412ac5a427185faa07d,1,0,1,0
group_c4141340e8582dae9c43,1,0,1,0
group_c4143e630f564ecc29bc,1,0,1,0
group_c414f5bfde476abbdc84,1,0,1,0
group_c415775031f2486e3ff9,1,0,1,0
group_c415aaf156fe1bd4799e,1,0,1,0
group_c41705e400f28e9e340c,1,0,1,0
group_c4176f7f6ad8e4fa50ca,1,0,1,0
group_c4177ac197cee06fb954,1,0,1,0
group_c418256423246341b993,1,0,1,0
group_c41904c468350abe5025,1,0,1,0
group_c419f7e4ca6fc336435c,1,0,1,0
group_c41a0b86b3d6fd8950c2,1,0,0,1
group_c41b7fbeec8ba0505b38,1,0,1,0
group_c41cc10250ef56a3ab46,1,0,1,0
group_c41e2ceb1f23eb1eb2ed,1,0,1,0
group_c41efcdb4d90f93c996b,1,0,1,0
group_c41f96840fceeb748038,1,0,1,0
group_c41fa63b2ac4fe8d3f5c,1,0,1,0
group_c4207246a28e35a8b4fe,1,1,0,0
group_c4208cac0f4fc75168db,1,0,1,0
group_c4228365a2da7542bdb7,1,0,1,0
group_c4233445ff681c746c25,1,0,1,0
group_c4234779aa0321247ee8,1,0,1,0
group_c424030bb48a2e803e8c,1,0,1,0
group_c424177a8b41df94c9cf,1,1,0,0
group_c4290eae4ef8362aacbb,1,0,1,0
group_c429fb45e1588d87e82c,1,1,0,0
group_c42b11a08d43cbe498c3,1,0,1,0
group_c42b4a57e739566b684e,1,0,1,0
group_c42bc127b3c15390abe0,1,0,1,0
group_c42bc7ed8af844692c79,1,0,1,0
group_c42c03acd8a7e52396c9,1,0,1,0
group_c42d6ae24192ab1bcaaa,1,0,1,0
group_c42f52c6dd9a96c1c1e5,1,0,1,0
group_c432402b80bc6a4af41a,1,0,1,0
group_c4328de16e3729f547da,1,0,1,0
group_c433cb3732d2e3f42aa5,1,0,1,0
group_c4341f0b4f4e1ef1cfe1,1,0,1,0
group_c434a28190955187ba34,1,0,1,0
group_c4355370ecf8962b5632,1,0,1,0
group_c43680690f75bb2b16a7,1,0,1,0
group_c4370cde4d45a118e36b,1,0,1,0
group_c437828fdbc9b47b2026,1,0,1,0
group_c4380e5e64ae6cfa4fe9,1,0,1,0
group_c439ab019adeb1d92fa3,1,0,1,0
group_c43b0d283688d36e1370,1,0,1,0
group_c43b67b8865dc8ebdec9,1,0,1,0
group_c43da075b7c4a08d5204,1,0,1,0
group_c43e922f37ddb4eb6415,1,0,1,0
group_c44070e2a7b697feaa72,1,0,1,0
group_c442de03ab3ea63196b6,1,0,1,0
group_008c8f2c9199593e5877,1,1,0,0
group_c445332b9204689650ed,1,0,1,0
group_c4454e6ec3c07eb230eb,1,0,1,0
group_c4466474865a99f73a77,1,0,1,0
group_c4476551e2eb935dfec8,1,0,1,0
group_c448844810e1838677b9,1,0,1,0
group_c448c6ed5dbd12e8522e,1,0,1,0
group_c448d7ce5118229e200b,1,0,1,0
group_c4494ae661daa0aac184,1,0,1,0
group_c44aeb807ee5c858595e,1,0,1,0
group_c44d4169102a0d6ce5d2,1,0,1,0
group_c4531dd3529ae6310e72,1,0,1,0
group_c4532a9668ba0271c91a,1,0,1,0
group_c457e82efccd1b778e0f,1,1,0,0
group_c4587709e2fd3aa58dbc,1,0,1,0
group_c458bebe86a8957c9602,1,0,1,0
group_c45cd45e30a82ffce495,1,0,1,0
group_c45e31a61431c3fb8e0d,1,0,1,0
group_c45e3cdd200a7d8783e8,1,0,1,0
group_c460bc9bb2811b0da16a,1,0,1,0
group_c46200a2d30d44bb54eb,1,0,1,0
group_c462173fdd8039f4385c,1,0,1,0
group_c4621b9532314df7a41d,1,0,1,0
group_c462f8b275bf3d953296,1,0,1,0
group_c4640e18c116dde9b249,1,0,1,0
group_c46709ffc87881b83a60,1,0,1,0
group_c467dd38b93a576c22d6,1,0,1,0
group_c46847a3449ebefeec60,1,0,1,0
group_c46891d93eadc512cd2e,1,0,1,0
group_c46927e6cfd4cef87727,1,0,1,0
group_c46cbda919355434287a,1,0,1,0
group_c46d0a0ffc0148d4bd19,1,1,0,0
group_c46f568ccccce23f7f4e,1,0,1,0
group_c46f9bfa40da93bc59d2,1,0,1,0
group_c47068e10c37ccad2ac4,1,0,1,0
group_c47122275f3fef2e30bb,1,0,1,0
group_c4714d12e55767997c0e,1,0,1,0
group_c4722d8d04ad1ae32233,1,0,1,0
group_c4728521726cb2a9fcf4,1,0,1,0
group_c4733fce79af8888f4df,1,0,1,0
group_c47443e9861879aee7cf,1,0,1,0
group_c474c08468e146141305,1,1,0,0
group_c47615e970fe2eb4c5fa,1,0,1,0
group_c4768a5ee61aca6df734,1,0,1,0
group_c4784be70609e3b832e7,1,0,1,0
group_c4797295712f08506e74,1,0,1,0
group_c47a50915b05df1bd183,1,0,1,0
group_c47a7462b8f7a365f1b1,1,0,1,0
group_c47aec4a2d9315b2d63d,1,0,1,0
group_c47bc495f64b3419e9e9,1,0,1,0
group_c47f36a3d4d13feab49f,1,0,1,0
group_c47ffd709b5882c76a56,1,0,1,0
group_c480289ac5a7d387e30d,1,0,1,0
group_c481416aff5639c6af38,1,0,1,0
group_c481674edfbfd206c7a6,1,0,1,0
group_c482d00a5f43f42a6eba,1,0,1,0
group_c48335c5968710114eeb,1,0,1,0
group_c4835f0b384b442f6136,1,0,1,0
group_c4853029e7439561aca0,1,0,1,0
group_c485bdc2c202e3fbcc8a,1,0,1,0
group_c4860f50c4eca4b2236b,1,0,1,0
group_c48824c46ed097023f92,1,0,1,0
group_c489136274ec65f60a20,1,0,1,0
group_c4898c3917b615d2a740,1,0,1,0
