pair_id,en,uz,en_sentence_id,uz_sentence_id,src_doc_id,tgt_doc_id,lang_pair,aligner_score,bicleaner_score,bifixer_score,dataset,dataset_revision,en_chars,uz_chars
hplt_00009174,"This modification changes how the DNA interacts with proteins, including the histone proteins that control access to the region.","Ushbu modifikatsiya DNKning oqsillar bilan o'zaro ta'sirini o'zgartiradi, shu jumladan mintaqaga kirishni boshqaruvchi giston oqsillari.",27.5,12.5,https___gb.dualjuridik.org_8621-232-gene-regulation-eukaryotic-biology.html.xml,https___uz.dualjuridik.org_5545-132-eukaryotic-epigenetic-gene-regulation-biology.html_1.xml,en-uz,0.516398012638092,1.0,0.958899974822998,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,128,136
hplt_00009175,The changes that occur to the histone proteins and DNA do not alter the nucleotide sequence and are not permanent.,Giston oqsillari va DNKda sodir bo'ladigan o'zgarishlar nukleotidlar ketma-ketligini o'zgartirmaydi va doimiy emas.,30.3,13.3,https___gb.dualjuridik.org_8621-232-gene-regulation-eukaryotic-biology.html.xml,https___uz.dualjuridik.org_5545-132-eukaryotic-epigenetic-gene-regulation-biology.html_1.xml,en-uz,0.5470269918441772,0.9990000128746033,0.9429000020027161,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,114,115
hplt_00009176,View this video that describes how epigenetic regulation controls gene expression.,Epigenetik regulyatsiya gen ekspressiyasini qanday boshqarishini tasvirlaydigan ushbu videoni ko'ring.,121.1,14.1,https___gb.dualjuridik.org_8621-232-gene-regulation-eukaryotic-biology.html.xml,https___uz.dualjuridik.org_5545-132-eukaryotic-epigenetic-gene-regulation-biology.html_1.xml,en-uz,0.7967050075531006,1.0,0.9872000217437744,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,82,102
hplt_00009177,"In eukaryotic cells, the first stage of gene expression control occurs at the epigenetic level.",Eukaryotik hujayralarda gen ekspressiyasini nazorat qilishning birinchi bosqichi epigenetik darajada sodir bo'ladi.,123.1,17.1,https___gb.dualjuridik.org_8621-232-gene-regulation-eukaryotic-biology.html.xml,https___uz.dualjuridik.org_5545-132-eukaryotic-epigenetic-gene-regulation-biology.html_1.xml,en-uz,0.6806420087814331,1.0,0.9674999713897705,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,95,115
hplt_00009178,These mechanisms control how DNA is packed into the nucleus by regulating how tightly the DNA is wound around histone proteins.,Bu mexanizmlar DNKning giston oqsillari atrofida qanchalik mahkam o'ralganligini tartibga solish orqali DNKning yadroga qanday joylashishini boshqaradi.,123.3,17.3,https___gb.dualjuridik.org_8621-232-gene-regulation-eukaryotic-biology.html.xml,https___uz.dualjuridik.org_5545-132-eukaryotic-epigenetic-gene-regulation-biology.html_1.xml,en-uz,0.6349599957466125,1.0,0.9541000127792358,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,127,152
hplt_00009179,The addition or removal of chemical modifications (or flags) to histone proteins or DNA signals to the cell to open or close a chromosomal region.,Xromosoma mintaqasini ochish yoki yopish uchun hujayraga giston oqsillari yoki DNK signallariga kimyoviy modifikatsiyalarni (yoki bayroqlarni) qo'shish yoki olib tashlash.,123.4,17.4,https___gb.dualjuridik.org_8621-232-gene-regulation-eukaryotic-biology.html.xml,https___uz.dualjuridik.org_5545-132-eukaryotic-epigenetic-gene-regulation-biology.html_1.xml,en-uz,0.7033609747886658,1.0,0.9538000226020813,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,146,171
hplt_00009180,"Therefore, eukaryotic cells can control whether a gene is expressed by controlling accessibility to transcription factors and the binding of RNA polymerase to initiate transcription.","Shunday qilib, eukaryotik hujayralar transkripsiya omillariga kirish va RNK -polimerazaning transkripsiyani boshlash uchun bog'lanishini nazorat qilish orqali genning ifodalanishini nazorat qila oladi.",123.5,17.5,https___gb.dualjuridik.org_8621-232-gene-regulation-eukaryotic-biology.html.xml,https___uz.dualjuridik.org_5545-132-eukaryotic-epigenetic-gene-regulation-biology.html_1.xml,en-uz,0.5063740015029907,1.0,0.9718000292778015,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,182,201
hplt_00009181,"Histones package and order DNA into structural units called nucleosome complexes, which can control the access of proteins to the DNA regions ((Figure)a).","Gistonlar DNKni nukleosoma komplekslari deb ataladigan strukturaviy birliklarga to'playdi va tartibga soladi, ular oqsillarning DNK hududlariga kirishini nazorat qila oladi (1a-rasm).",139.2,20.2,https___gb.dualjuridik.org_8621-232-gene-regulation-eukaryotic-biology.html.xml,https___uz.dualjuridik.org_5545-132-eukaryotic-epigenetic-gene-regulation-biology.html_1.xml,en-uz,0.6733719706535339,0.9990000128746033,0.9401999711990356,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,154,183
hplt_00009182,DNA is folded around histone proteins to create (a) nucleosome complexes.,DNK giston oqsillari atrofida buklanib (a) nukleosoma komplekslarini hosil qiladi.,140.2,21.1,https___gb.dualjuridik.org_8621-232-gene-regulation-eukaryotic-biology.html.xml,https___uz.dualjuridik.org_5545-132-eukaryotic-epigenetic-gene-regulation-biology.html_1.xml,en-uz,0.5389950275421143,0.8709999918937683,0.9434000253677368,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,73,82
hplt_00009183,"In eukaryotic cells, the first stage of gene-expression control occurs at the epigenetic level.",Eukaryotik hujayralarda gen ekspresiyasini nazorat qilishning birinchi bosqichi epigenetik darajada sodir bo'ladi.,153.1,29.1,https___gb.dualjuridik.org_8621-232-gene-regulation-eukaryotic-biology.html.xml,https___uz.dualjuridik.org_5545-132-eukaryotic-epigenetic-gene-regulation-biology.html_1.xml,en-uz,0.6324560046195984,1.0,0.967199981212616,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,95,114
hplt_00009184,Epigenetic mechanisms control access to the chromosomal region to allow genes to be turned on or off.,Epigenetik mexanizmlar genlarni yoqish yoki o'chirishga imkon berish uchun xromosoma hududiga kirishni nazorat qiladi.,153.2,29.2,https___gb.dualjuridik.org_8621-232-gene-regulation-eukaryotic-biology.html.xml,https___uz.dualjuridik.org_5545-132-eukaryotic-epigenetic-gene-regulation-biology.html_1.xml,en-uz,0.6183680295944214,1.0,0.9648000001907349,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,101,118
hplt_00009185,The addition or removal of chemical modifications (or flags) to histone proteins or DNA signals the cell to open or close a chromosomal region.,Xromosoma mintaqasini ochish yoki yopish uchun hujayraga giston oqsillari yoki DNK signallariga kimyoviy modifikatsiyalarni (yoki bayroqlarni) qo'shish yoki olib tashlash.,153.5,29.4,https___gb.dualjuridik.org_8621-232-gene-regulation-eukaryotic-biology.html.xml,https___uz.dualjuridik.org_5545-132-eukaryotic-epigenetic-gene-regulation-biology.html_1.xml,en-uz,0.6698639988899231,1.0,0.9545999765396118,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,143,171
hplt_00009186,"By the end of this section, you will be able to do the following:",Ushbu bo'lim oxirida siz quyidagilarni amalga oshirishingiz mumkin:,292.1,193.1,https___gb.dualjuridik.org_8621-232-gene-regulation-eukaryotic-biology.html.xml,https___uz.dualjuridik.org_5545-132-eukaryotic-epigenetic-gene-regulation-biology.html_1.xml,en-uz,0.6373230218887329,0.9990000128746033,0.9409999847412109,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,65,67
hplt_00009187,"In this regard, we ask you not to forget the following.","Shu bois, Sizdan quyidagilarga e'tibor berishingizni so'raymiz.",2.1,2.1,http___admission.tsul.uz__lang_en.xml,http___admission.tsul.uz__lang_uz_1.xml,en-uz,0.5064190030097961,1.0,0.9394000172615051,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,55,63
hplt_00009188,"If the documents attached to the application do not meet quality, content and technical requirements.","arizaga ilova qilingan hujjatlar sifati, mazmuni va texnik ko'rsatkichlari o’rnatilgan talablarga javob bermagan taqdirda.",7.1,7.1,http___admission.tsul.uz__lang_en.xml,http___admission.tsul.uz__lang_uz_1.xml,en-uz,0.5062010288238525,1.0,1.3265000581741333,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,101,122
hplt_00009189,These requirements are established based on the legislation of the Republic of Uzbekistan.,Mazkur shartlarning barchasi O’zbekiston Respublikasining qonun hujjatlaridan kelib chiqqan holda belgilangan.,9.1,9.1,http___admission.tsul.uz__lang_en.xml,http___admission.tsul.uz__lang_uz_1.xml,en-uz,0.620173990726471,0.996999979019165,1.3765000104904175,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,90,110
hplt_00009190,But you can get creative with mixing by trying interesting combinations.,Lekin siz qiziqarli kombinatsiyalarni sinab ko'rish orqali aralashtirish bilan ijodiy turishingiz mumkin.,2.2,2.2,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.8660249710083008,0.9990000128746033,0.9775000214576721,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,72,105
hplt_00009191,Fresh flowers add naturalness to the interior.,Yangi gullar ichki ko'rinishga tabiiylik qo'shadi.,3.1,3.1,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.5131000280380249,1.0,0.954800009727478,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,46,50
hplt_00009192,"- well-matched, but not belonging to the same color range (light green with yellow).","- bir-biriga mos keladigan, lekin bir xil rang diapazoniga mansub bo'lmagan (sarg'ish-yashil sariq).",8.1,8.1,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.5568180084228516,0.9990000128746033,0.9146999716758728,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,84,100
hplt_00009193,Floral pattern allows you to create a harmonious atmosphere at homereturn to menu ↑,Floral naqsh uyda uyg'un muhit yaratishga imkon beradimenyuga qaytish ↑,9.1,9.1,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.5071229934692383,1.0,2.069200038909912,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,83,71
hplt_00009194,"This technique may seem similar to the previous one, but it gives you more options and allows you to create various combinations.","Bu usul avvalgisiga o'xshab ko'rinishi mumkin, ammo u sizga ko'proq imkoniyat beradi va turli kombinatsiyalarni yaratishga imkon beradi.",23.1,23.1,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.6510949730873108,1.0,0.9549000263214111,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,129,136
hplt_00009195,"This technique echoes the previous ones, but it looks brighter.","Ushbu texnik oldingi narsalarni aks ettiradi, lekin u porloq ko'rinadi.",26.1,26.1,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.583873987197876,0.9990000128746033,0.9503999948501587,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,63,71
hplt_00009196,A bright accent of such an interior can be the image of a single scarlet flower on the wall.,Bunday ichki makonning yorqin ifodasi devorda bitta qizil gulning tasviri bo'lishi mumkin.,30.2,30.2,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.7914010286331177,1.0,0.9366000294685364,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,92,90
hplt_00009197,As an accent shade is recommended to choose one that will not be annoying over time.,Vaqt o'tishi bilan bezovtalanmasligi kerak bo'lgan narsalardan birini tanlash tavsiya etiladi.,30.3,30.3,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.5320600271224976,0.9990000128746033,0.9447000026702881,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,84,94
hplt_00009198,This technique allows you to select a floral pattern in an impressive and original way.,Ushbu texnik sizga gul naqshini ta'sirchan va original tarzda tanlash imkonini beradi.,34.1,34.1,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.6708199977874756,1.0,0.9535999894142151,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,87,86
hplt_00009199,"In many ways, the result will depend on the qualifications of the designer, his experience and the quality of the material used.","Ko'p jihatdan, natijalar dizaynerning malakasiga, tajribasiga va ishlatilgan materiallarning sifatiga bog'liq bo'ladi.",39.2,39.2,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.5318220257759094,1.0,0.9435999989509583,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,128,118
hplt_00009200,"The minimalist style, like the others, can be complemented by small bright images that highlight the rest of the interior, but will not attract attention.return to menu ↑","Minimalist uslublar, boshqalar kabi, ichki qismning qolgan qismini ta'kidlaydigan kichik yorqin tasvirlar bilan to'ldirilishi mumkin, ammo e'tibor jalb qilmaydi.menyuga qaytish ↑",40.2,40.2,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.5587409734725952,1.0,1.4400999546051025,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,170,178
hplt_00009201,Wallpaper with flowers: the rules that should not be broken,Gullar bilan devor qog'ozi: buzilmasligi kerak bo'lgan qoidalar,41.1,41.1,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.6606889963150024,1.0,0.9531999826431274,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,59,63
hplt_00009202,Wallpaper with floral print can be a skillful tool for the transformation of the apartment.,Gul naqshli fon rasmi kvartiraning konvertatsiyasi uchun mohir vosita bo'lishi mumkin.,42.1,42.1,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.5400620102882385,1.0,0.9653000235557556,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,91,86
hplt_00009203,"At the same time, it is necessary to take into account the furniture, which should be combined in its style, color and dimensions with the design of the walls.","Shu bilan birga, uning mebelini, devorlarning dizayni bilan rang-barangligini va o'lchamlarini birlashtiradigan mebellarni hisobga olish kerak.",45.2,45.2,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.54271000623703,0.9990000128746033,0.9413999915122986,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,159,143
hplt_00009204,"Brightness of colors can be inappropriate, for example, for a strict aristocratic English style.","Ranglarning yorqinligi, masalan, qat'iy aristokratik ingliz uslubi uchun mos kelmasligi mumkin.",45.3,45.3,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.6934990286827087,1.0,0.9599000215530396,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,96,95
hplt_00009205,Country Music - for those who appreciate naturalness,Davlat musiqasi - tabiiylikni qadrlaydiganlar uchun,49.1,49.1,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.8660249710083008,0.8420000076293945,0.9702000021934509,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,52,51
hplt_00009206,"This design direction is becoming very popular, it is preferred in the design of country houses and city apartments.","Ushbu dizayn yo'nalishi juda mashhur bo'lib, mamlakat uylari va shaharlar kvartiralarini loyihalashda afzallik beriladi.",56.1,56.1,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.8007649779319763,1.0,0.9563000202178955,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,116,120
hplt_00009207,Good taste suggests wallpapering with a floral pattern of only two walls.,Yaxshi ta'mga faqat ikkita devorning gul naqshlari bilan devorpaperingni taklif qiladi.,56.2,56.2,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.5063700079917908,1.0,0.9616000056266785,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,73,87
hplt_00009208,"And this combination will not be uninteresting, since according to the Scandinavian canons of design, the images of flowers should be rather large.","Va bu kombinatsiya qiziq emas, chunki Skandinaviya dizayni qoidalariga ko'ra, gullar tasvirlari juda katta bo'lishi kerak.",56.4,56.4,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.5063740015029907,0.9869999885559082,0.9430999755859375,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,147,122
hplt_00009209,"Natural shades in pastel colors can be complemented by lavender, blue and yellow, creating the necessary accents.","Pastel ranglarda tabiiy ranglar lavanta, ko'k va sariq rangda to'ldirilib, zarur aksinlarni yaratadi.",60.2,60.2,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.5231480002403259,0.9980000257492065,0.9433000087738037,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,113,101
hplt_00009210,There can be no contrasting combinations and bright colors.,Hech qanday kontrastli kombinatsiyalar va yorqin ranglar bo'lishi mumkin emas.,61.1,61.1,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.8366600275039673,1.0,0.9614999890327454,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,59,78
hplt_00009211,Here can be used shades of pastels that allow you to create delicate images.,Bu erda nozik tasvirlarni yaratishga imkon beruvchi pastellarning soyalari mavjud.,64.1,64.1,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.5345550179481506,0.9200000166893005,0.9553999900817871,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,76,82
hplt_00009212,Stylized images of plants can be found in many ethnic directions.,O'simliklarning stilize tasvirlari ko'plab etnik yo'nalishlarda mavjud.,71.1,71.1,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.6908490061759949,1.0,0.9578999876976013,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,65,71
hplt_00009213,"Such drawings can be not only on the wallpaper, but also on the upholstery of upholstered furniture, in the floor mosaic, etc.return to menu ↑","Bunday chizmalar nafaqat devor qog'ozi, balki yumshoq mebeldan, polda mozaikada va boshqalarda ham bo'lishi mumkin.menyuga qaytish ↑",74.3,74.3,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.6083750128746033,0.9990000128746033,1.5636999607086182,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,142,132
hplt_00009214,"Making the interior pastel buds and heads of flowers, you can make the interior as delicate and comfortable as possible.",Ichki pastel kurtaklari va gullar boshlarini tayyorlash uchun siz ichki qismni iloji boricha nozik va qulay qilishingiz mumkin.,80.2,80.2,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.6321349740028381,0.9739999771118164,0.954800009727478,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,120,127
hplt_00009215,"A bright graphic pattern, a riot of colors and clarity of lines - this is exactly what adds to the image of realism and distinguishes it from stylization.","Porloq bir grafik naqsh, ranglarning g'alayoni va chiziqlarning ravshanligi - bu aniqlikning rasmiga qo'shiladi va uni stilizatsiya qilishdan ajratib turadi.",82.1,82.1,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.6158819794654846,0.9990000128746033,0.944599986076355,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,154,157
hplt_00009216,How to make flowers from corrugated paper with candy with your own hands?,O'zingizning qo'lingiz bilan shakar bilan gofrirol qilingan qog'ozdan gullarni qanday tayyorlash mumkin?,86.1,86.1,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.5345550179481506,0.9950000047683716,0.9631999731063843,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,73,104
hplt_00009217,In the interior of the kitchen,Oshxona ichki qismida,91.1,91.1,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.8176119923591614,0.8740000128746033,0.9569000005722046,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,30,21
hplt_00009218,They can be used in various ways:,Ular turli yo'llar bilan ishlatilishi mumkin:,94.2,94.2,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.790569007396698,1.0,0.9466999769210815,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,33,45
hplt_00009219,- put the necessary accents;,- zarur aksinalarni qo'ying;,95.1,95.1,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.7071070075035095,1.0,0.9355000257492065,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,28,28
hplt_00009220,- combine with other materials and textures;,- boshqa materiallar va to'qimalar bilan birlashtiriladi;,96.1,96.1,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.5001639723777771,1.0,0.9526000022888184,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,44,57
hplt_00009221,In the design of the living roomreturn to menu ↑,Yashash xonasining dizaynimenyuga qaytish ↑,99.1,99.1,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.5165169835090637,0.9679999947547913,2.835200071334839,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,48,43
hplt_00009222,"Depending on the style of the room and the one for whom it is intended, the appropriate print is selected.","Xonaning uslubiga va kimga mo'ljallanganiga qarab, tegishli bosma tanlanadi.",101.1,101.1,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.7376980185508728,1.0,0.9369999766349792,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,106,76
hplt_00009223,"At the same time, the rest of the design should support the composition so that it is not lost against the background of bulky furniture and an abundance of decorative elements.","Shu bilan birga, loyihaning qolgan qismi kompozitsiyani qo'llab-quvvatlashi kerak, shuning uchun katta hajmli mebellar va dekorativ elementlarning ko'pligi fonida yo'qolmaydi.",102.2,102.2,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.5581439733505249,0.9980000257492065,0.9528999924659729,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,177,175
hplt_00009224,Flowers in the bathroom add elegance to the room.,Hammomdagi gullar xonaga nafislikni oshiradi.,106.1,106.1,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.5127390027046204,0.949999988079071,0.9502000212669373,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,49,45
hplt_00009225,The spaciousness of the room allows you to upload the whole picture.,Xonaning kengligi butun rasmni yuklash imkonini beradi.,106.3,106.3,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.7510679960250854,0.8610000014305115,0.963699996471405,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,68,55
hplt_00009226,"Such motifs are well combined with a monophonic background, light tile.","Bunday motiflar monofonik fon, engil chinni bilan yaxshi kombinatsiyalangan.",106.4,106.4,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.669929027557373,0.9670000076293945,0.9571999907493591,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,71,76
hplt_00009227,Curtains with flowers: are they popular or not?,Gullar bilan pardalar: ular mashhurmi yoki yo'qmi?,108.1,108.1,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.7302970290184021,0.9990000128746033,0.9509000182151794,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,47,50
hplt_00009228,"Depending on the style of the room, the necessary textiles are selected.","Xonaning uslubiga qarab, zarur to'qimalar tanlanadi.",110.1,110.1,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.7703289985656738,1.0,0.9466999769210815,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,72,52
hplt_00009229,"- for country, a combination of plant patterns with a cell can be selected;",- mamlakat uchun hujayra bilan o'simlik naqshlarining birikmasi tanlanishi mumkin;,112.1,112.1,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.5701159834861755,1.0,0.9431999921798706,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,75,82
hplt_00009230,- vintage - the selection of the picture should be based on the appearance of the furniture and other design elements;,- vintage - rasmni tanlash mebel va boshqa dizayn elementlarining ko'rinishiga asoslangan bo'lishi kerak;,115.1,115.1,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.7854329943656921,1.0,0.9359999895095825,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,118,105
hplt_00009231,- Shabby chic is often associated with romantic roses and other cute flowers.,- Shabby chic odatda romantik atirgul va boshqa yoqimli gullar bilan bog'liq.,116.1,116.1,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.7703289985656738,1.0,0.9340000152587891,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,77,77
hplt_00009232,"- For short curtains, it is better to choose a small pattern of flowers.",- Qisqa pardalar uchun kichik gul naqshini tanlash yaxshidir.,121.1,121.1,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.6567860245704651,0.921999990940094,0.9326000213623047,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,72,61
hplt_00009233,- Solid interior - a good background for the use of colorful curtains.,- Qattiq interyer - rangli pardalar uchun yaxshi fon.,122.1,122.1,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.5389950275421143,0.9139999747276306,0.9210000038146973,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,70,53
hplt_00009234,"- The more dynamic the drawing, the more difficult it will be to fit into the existing interior.","- Chizilgan chizilganligi qanchalik jadal bo'lsa, ichki makonga moslashib borishi qiyinroq bo'ladi.",125.1,125.1,https___bw.eohouse.net_121-175.html.xml,https___uz.eohouse.net_121-175.html_1.xml,en-uz,0.5429099798202515,0.9929999709129333,0.9314000010490417,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,96,99
