eval_id,benchmark,pair_id,src_lang,tgt_lang,source,reference,model_name,prediction,total_seconds,generated_tokens,has_repetition,hit_max_tokens,raw_prediction,finish_reason,source_has_numbers,numbers_preserved,format_prefix,reference_length_ratio,abnormal_length,sentence_chrf2
en-uz-0827,flores_devtest,827,en,uz,"Travellers bound for countries with heavy taxation can sometimes save a considerable amount of money, especially on products such as alcoholic beverages and tobacco.","Og'ir soliqlarga ega mamlakatlarga boruvchi sayohatchilar ba'zi hollarda, ayniqsa, spirtli ichimliklar va tamaki mahsulotlari kabilardan anchagina pul tejab qolishlari mumkin.",qwen3_4b_q8,Yashil qo'shimcha tashabbuslarga kirish uchun xavfli vergularda o'zgarishlar bo'lgan davlatlarga kiradigan xavfli vergularda o'zgarishlar bo'lgan davlatlarga kiradigan xavfli vergularda o'zgarishlar bo'lgan davlatlarga kiradigan xavfli vergularda o'zgarishlar bo'lgan davlatlarga kiradigan xavfli vergularda o'zgarishlar bo'lgan davlatlarga kiradigan xavfli vergularda o'zgarishlar bo'lgan davlatlarga kiradigan xavfli vergularda o'zgarishlar bo'lgan davlatlarga kiradigan xavfli vergularda o'zgarishlar bo'lgan davlatlarga kiradigan xavfli vergularda o'zgarishlar bo'lgan davlatlarga kiradigan xavfli vergularda o'zgarishlar bo'lgan,3.793622300028801,256,True,True,Yashil qo'shimcha tashabbuslarga kirish uchun xavfli vergularda o'zgarishlar bo'lgan davlatlarga kiradigan xavfli vergularda o'zgarishlar bo'lgan davlatlarga kiradigan xavfli vergularda o'zgarishlar bo'lgan davlatlarga kiradigan xavfli vergularda o'zgarishlar bo'lgan davlatlarga kiradigan xavfli vergularda o'zgarishlar bo'lgan davlatlarga kiradigan xavfli vergularda o'zgarishlar bo'lgan davlatlarga kiradigan xavfli vergularda o'zgarishlar bo'lgan davlatlarga kiradigan xavfli vergularda o'zgarishlar bo'lgan davlatlarga kiradigan xavfli vergularda o'zgarishlar bo'lgan davlatlarga kiradigan xavfli vergularda o'zgarishlar bo'lgan,length,False,True,False,3.617142857142857,True,13.647060147246433
zh-uz-0085,flores_devtest,85,zh,uz,共享资源管理员亚当·库尔登 (Adam Cuerden) 上个月在接受维基新闻 (Wikinews) 采访时表达了他对删除相关内容的不满。,Parlamentning quyi palatasi ma'muri Adam Kuerden o'tgan oyda Wikinews bilan suhbatida o'chirishlardan ranjiganini aytdi.,qwen3_4b_q8,Oylikda Wikinews dan ma'lumot olib kelgan sharhchining Adam Cuerdeni (Adam Cuerden) uchun o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o,3.964279800071381,256,True,True,Oylikda Wikinews dan ma'lumot olib kelgan sharhchining Adam Cuerdeni (Adam Cuerden) uchun o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o'zini o,length,False,True,False,3.908333333333333,True,13.698162075696677
en-uz-0449,flores_devtest,449,en,uz,"He arrived in the US with 4 cents to his name, a book of poetry, and a letter of recommendation from Charles Batchelor (his manager in his previous job) to Thomas Edison.","U AQSHga o'z nomidagi 4 sent, she'riy kitob va Charlz Batchelordan (oldingi ish joyidagi ish boshqaruvchisi) Tomas Edisonga tavsiyanoma bilan kelgandi.",qwen3_4b_q8,"Ushbu joyga 4 sentga ega bo'lib, poeziya kitobi va Charles Batchelor (kun davomida katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga",4.248093199916184,256,True,True,"Ushbu joyga 4 sentga ega bo'lib, poeziya kitobi va Charles Batchelor (kun davomida katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga kirgan katta ishga",length,True,True,False,4.52317880794702,True,13.865518391541759
zh-uz-0746,flores_devtest,746,zh,uz,查科 (Chaco) 地区是瓜伊库鲁 (Guaycuru) 和帕亚瓜 (Payagua) 等其他土著部落的家园，他们靠狩猎、采集和捕鱼为生。,"Chako mintaqasida Guaykuru va Payagua kabi mahalliy qabilalarning boshqa guruhlari yashab, ular ovchilik, termachilik va baliq ovlash orqali hayotlarini saqlab qolishgan.",qwen3_4b_q8,Chaco hududi Guaycuru va Payagua kabi boshqa qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha q,3.825387899996713,256,True,True,Chaco hududi Guaycuru va Payagua kabi boshqa qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha q,length,False,True,False,3.3117647058823527,True,14.151398652542232
ru-uz-0063,flores_devtest,63,ru,uz,"Историки критикуют прошлую политику ФБР за то, что выделяла большую часть ресурсов на дела, которые легко раскрываются, особенно на дела об угоне автомобилей, с целью повышения уровня успешности работы агентства.","Tarixchilar agentlikning muvaffaqiyat darajasini kuchaytirish uchun osongina hal qilish mumkin bo'lgan, ayniqsa avtomobil o'g'rilanishi bo'yicha ishlarga resurslarning qaratilganligi uchun FQB agentligining o'tmishdagi siyosatlarini tanqid qildilar.",qwen3_4b_q8,Tarihshunoslar FBI ning o'zining katta qismi o'zining qo'shimcha resurslarini o'zining hamma qo'shimcha resurslarini o'zining qo'shimcha resurslarini o'zining qo'shimcha resurslarini o'zining qo'shimcha resurslarini o'zining qo'shimcha resurslarini o'zining qo'shimcha resurslarini o'zining qo'shimcha resurslarini o'zining qo'shimcha resurslarini o'zining qo'shimcha resurslarini o'zining qo'shimcha resurslarini o'zining qo'shimcha resurslarini o'zining qo'shimcha resurslarini o'zining qo'shimcha resurslarini o'zining qo'shimcha resurslarini o'zining qo'shimcha resurslarini o'zining qo'shimcha resurslarini o'zining qo'shimcha resurslarini,3.6946926000528038,256,True,True,Tarihshunoslar FBI ning o'zining katta qismi o'zining qo'shimcha resurslarini o'zining hamma qo'shimcha resurslarini o'zining qo'shimcha resurslarini o'zining qo'shimcha resurslarini o'zining qo'shimcha resurslarini o'zining qo'shimcha resurslarini o'zining qo'shimcha resurslarini o'zining qo'shimcha resurslarini o'zining qo'shimcha resurslarini o'zining qo'shimcha resurslarini o'zining qo'shimcha resurslarini o'zining qo'shimcha resurslarini o'zining qo'shimcha resurslarini o'zining qo'shimcha resurslarini o'zining qo'shimcha resurslarini o'zining qo'shimcha resurslarini o'zining qo'shimcha resurslarini o'zining qo'shimcha resurslarini,length,False,True,False,2.5863453815261046,True,14.656498685831377
ru-uz-0676,flores_devtest,676,ru,uz,Появление новых технологий позволяет нам увидеть и исследовать невиданные ранее структуры и процессы мозга.,Yangi texnologiyalarning rivojlanishi bizga oldin hech qachon kuzatilmagan miyaning tuzilishi hamda ishlash jarayonini ko'rish va tadqiq etish imkon yaratdi.,qwen3_4b_q8,"Yaqin tekhnologiyalarni shakllantirish uchun biz kengroq qiziqishga ega bo'lib, o'zgarmas bo'lgan joylarda va jarayonlarda qiziqishga ega bo'lib, mazmuniy qiziqishga ega bo'lib, mazmuniy qiziqishga ega bo'lib, mazmuniy qiziqishga ega bo'lib, mazmuniy qiziqishga ega bo'lib, mazmuniy qiziqishga ega bo'lib, mazmuniy qiziqishga ega bo'lib, mazmuniy qiziqishga ega bo'lib, mazmuniy qiziqishga ega bo'lib, mazmuniy qiziqishga ega bo'lib, mazmuniy qiziqishga ega bo'lib, mazmuniy qiziqishga ega bo'lib, mazmuniy qiziqishga e",3.6721825998974964,256,True,True,"Yaqin tekhnologiyalarni shakllantirish uchun biz kengroq qiziqishga ega bo'lib, o'zgarmas bo'lgan joylarda va jarayonlarda qiziqishga ega bo'lib, mazmuniy qiziqishga ega bo'lib, mazmuniy qiziqishga ega bo'lib, mazmuniy qiziqishga ega bo'lib, mazmuniy qiziqishga ega bo'lib, mazmuniy qiziqishga ega bo'lib, mazmuniy qiziqishga ega bo'lib, mazmuniy qiziqishga ega bo'lib, mazmuniy qiziqishga ega bo'lib, mazmuniy qiziqishga ega bo'lib, mazmuniy qiziqishga ega bo'lib, mazmuniy qiziqishga ega bo'lib, mazmuniy qiziqishga e",length,False,True,False,3.305732484076433,True,16.416419734580458
zh-uz-0125,flores_devtest,125,zh,uz,一名在事故发生地附近的车库立的工作人员说：“孩子们正等着过马路，并且都在大声尖叫，哭个不停。”,"Ko'ngilsiz hodisa yuz bergan joy yaqinidagi garajda ishlayotgan kishi: ""U yerda yo'lni kesib o'tmoqchi bo'layotgan bolalar bor edi va ularning barchasi qichqirib yig'layotgandi"" deb aytdi.",qwen3_4b_q8,"Bir xodim, o'zini olib borayotgan joyda bo'lgan o'zgaruvchi kafedralarda: ""Balalardan biri yurib borayotgan va hammasi yengi yurib borayotgan, qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shim",3.6512381000211462,256,True,True,"Bir xodim, o'zini olib borayotgan joyda bo'lgan o'zgaruvchi kafedralarda: ""Balalardan biri yurib borayotgan va hammasi yengi yurib borayotgan, qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shim",length,False,True,False,2.9627659574468086,True,17.200640749160645
ru-uz-0083,flores_devtest,83,ru,uz,"Девятый административный район, затопленный на 20 футов во время урагана Катрина, сейчас по пояс залит водой, поскольку дамба, находящаяся неподалеку, оказалась недостаточно высокой, чтобы удержать воду.","Katrina bo'roni vaqtida 20 fut balandlikdagi toshqinga guvoh bo'lgan to'qqizinchi bo'linma, suv yaqindagi to'g'ondan oshib o'tgani sababli, hozirda belgacha keladigan suv ostida qolgan.",qwen3_4b_q8,"Dixonti adminstrativ regioni, Katrina tsikloni davrida 20 foot bo'lgan suv bilan to'ldirilgan, bu yerda suv yuzaga kelgan, chunki yaxlitda joylashgan qo'shimcha qo'shimcha suvni o'z ichiga olmaydigan qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo's",3.6597521000076085,256,True,True,"Dixonti adminstrativ regioni, Katrina tsikloni davrida 20 foot bo'lgan suv bilan to'ldirilgan, bu yerda suv yuzaga kelgan, chunki yaxlitda joylashgan qo'shimcha qo'shimcha suvni o'z ichiga olmaydigan qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo'shimcha qo's",length,True,True,False,3.1243243243243244,True,20.0223278680816
ru-uz-0125,flores_devtest,125,ru,uz,"Человек, работающий в гараже недалеко от того места, где произошла авария, сказал: ""Там стояли дети, которые ждали, чтобы перейти дорогу. Все они кричали и плакали.","Ko'ngilsiz hodisa yuz bergan joy yaqinidagi garajda ishlayotgan kishi: ""U yerda yo'lni kesib o'tmoqchi bo'layotgan bolalar bor edi va ularning barchasi qichqirib yig'layotgandi"" deb aytdi.",qwen3_4b_q8,"Ko'proq yashashga xavf qiladigan kishilardan biri, avarya yerga yakunlangan joydan yaxlit, garazda ishlagan, deydi: ""Ushbu joyda baliq olib kelgan o'quvchilar bor edi. Ular yordam qilishga kirdi va qo'shimcha xavf qiladigan kishilardan biri, avarya yerga yakunlangan joydan yaxlit, garazda ishlagan, deydi: ""Ushbu joyda baliq olib kelgan o'quvchilar bor edi. Ular yordam qilishga kirdi va qo'shimcha xavf qiladigan kishilardan biri, avarya yerga yakunlangan joydan yaxlit, garazda ishlagan, deydi: ""Ushbu joyda baliq olib kelgan o'quvchilar bor edi. Ular yordam qilishga",3.662041800096631,256,True,True,"Ko'proq yashashga xavf qiladigan kishilardan biri, avarya yerga yakunlangan joydan yaxlit, garazda ishlagan, deydi: ""Ushbu joyda baliq olib kelgan o'quvchilar bor edi. Ular yordam qilishga kirdi va qo'shimcha xavf qiladigan kishilardan biri, avarya yerga yakunlangan joydan yaxlit, garazda ishlagan, deydi: ""Ushbu joyda baliq olib kelgan o'quvchilar bor edi. Ular yordam qilishga kirdi va qo'shimcha xavf qiladigan kishilardan biri, avarya yerga yakunlangan joydan yaxlit, garazda ishlagan, deydi: ""Ushbu joyda baliq olib kelgan o'quvchilar bor edi. Ular yordam qilishga",length,False,True,False,3.0319148936170213,True,22.010079624566764
en-uz-0063,flores_devtest,63,en,uz,"Historians have criticized past FBI policies for focusing resources on cases which are easy to solve, especially stolen car cases, with the intent of boosting the agency's success rate.","Tarixchilar agentlikning muvaffaqiyat darajasini kuchaytirish uchun osongina hal qilish mumkin bo'lgan, ayniqsa avtomobil o'g'rilanishi bo'yicha ishlarga resurslarning qaratilganligi uchun FQB agentligining o'tmishdagi siyosatlarini tanqid qildilar.",qwen3_4b_q8,"Tarihshunoslar, қўшқа ҳисобларни ҳисобланган ҳисобларга (ҳамма ҳолатда ҳисобланган ҳисоблар) ҳисобланган ҳисобларга қўшқа ҳисобларни ҳисобланган ҳисобларга ҳисобланган ҳисобларга ҳисобланган ҳисобларга ҳисобланган ҳисобларга ҳисобланган ҳисобларга ҳисобланган ҳисобларга ҳисобланган ҳисобларга ҳисобланган ҳисобларга ҳисобланган ҳисобларга ҳисобланган ҳисобларга ҳисобланган ҳисобларга ҳисобланган ҳисобларга ҳисобланган ҳисобларга ҳис",4.000484299962409,256,True,True,"Tarihshunoslar, қўшқа ҳисобларни ҳисобланган ҳисобларга (ҳамма ҳолатда ҳисобланган ҳисоблар) ҳисобланган ҳисобларга қўшқа ҳисобларни ҳисобланган ҳисобларга ҳисобланган ҳисобларга ҳисобланган ҳисобларга ҳисобланган ҳисобларга ҳисобланган ҳисобларга ҳисобланган ҳисобларга ҳисобланган ҳисобларга ҳисобланган ҳисобларга ҳисобланган ҳисобларга ҳисобланган ҳисобларга ҳисобланган ҳисобларга ҳисобланган ҳисобларга ҳисобланган ҳисобларга ҳис",length,False,True,False,1.7469879518072289,False,2.30351180260361
en-uz-0857,flores_devtest,857,en,uz,"Europe is a continent that is relatively small but with many independent countries. Under normal circumstances, travelling through multiple countries would mean having to go through visa applications and passport control multiple times.","Yevropa nisbatan kichik, biroq ko'plab mustaqil davlatlarga ega bo'lgan qit'adir. Odatiy sharoitlarda bir nechta mamlakatlar bo'ylab sayohat qilish bir necha marta vizaga ariza topshirish va pasport nazoratidan o'tish kerakligini anglatadi.",qwen3_4b_q8,"Eurobiy havo qo'shimcha tashkiloti, o'zini tashkilot qilgan davridan keyin, o'zini tashkilot qilgan davridan keyin, o'zini tashkilot qilgan davridan keyin, o'zini tashkilot qilgan davridan keyin, o'zini tashkilot qilgan davridan keyin, o'zini tashkilot qilgan davridan keyin, o'zini tashkilot qilgan davridan keyin, o'zini tashkilot qilgan davridan keyin, o'zini tashkilot qilgan davridan keyin, o'zini tashkilot qilgan davridan keyin, o'zini tashkilot qilgan davridan keyin, o'zini tashkilot qilgan davridan keyin, o'zini tashkilot qilgan davridan keyin, o'zini tashkilot qilgan davridan key",3.73059190006461,256,True,True,"Eurobiy havo qo'shimcha tashkiloti, o'zini tashkilot qilgan davridan keyin, o'zini tashkilot qilgan davridan keyin, o'zini tashkilot qilgan davridan keyin, o'zini tashkilot qilgan davridan keyin, o'zini tashkilot qilgan davridan keyin, o'zini tashkilot qilgan davridan keyin, o'zini tashkilot qilgan davridan keyin, o'zini tashkilot qilgan davridan keyin, o'zini tashkilot qilgan davridan keyin, o'zini tashkilot qilgan davridan keyin, o'zini tashkilot qilgan davridan keyin, o'zini tashkilot qilgan davridan keyin, o'zini tashkilot qilgan davridan keyin, o'zini tashkilot qilgan davridan key",length,False,True,False,2.466666666666667,False,12.590329852842011
zh-uz-0165,flores_devtest,165,zh,uz,自 1988 年以来，投票箱就必须是透明的，这样选民和观察员才能看到投票开始时箱内没有信封，还能看到除了那些及时统计过、有权投票的选民以外，没有其他人向箱内投入信封。,1988-yildan beri ovoz beruvchilar va kuzatuvchilar boshlanishida konvertlar mavjud emasligi va mos tarzda sanalgan va vakolat berilgan ovoz beruvchilardan tashqari hech qanday konvertlar qo'shilmasligiga guvohlik bera olishlari uchun saylov qutilarining shaffof bo'lishi talab qilinadi.,qwen3_4b_q8,"1988 dan beri, ovoq qo'shimiylar o'sha vaqtda o'sha qo'shimiylar ichida himoya qilish uchun qizil bo'lsin, shu bilan birga, ovoq boshlanishini ko'rish uchun ovoq qo'shimiylar ichida himoya qilish uchun qizil bo'lsin, shu bilan birga, ovoq boshlanishini ko'rish uchun ovoq qo'shimiylar ichida himoya qilish uchun qizil bo'lsin, shu bilan birga, ovoq boshlanishini ko'rish uchun ovoq qo'shimiylar ichida himoya qilish uchun qizil bo'lsin, shu bilan birga, ovoq boshlanishini ko'rish uchun ovoq qo'shimiylar ichida himoya qilish uchun qizil bo'lsin, shu bil",3.6590972000267357,256,True,True,"1988 dan beri, ovoq qo'shimiylar o'sha vaqtda o'sha qo'shimiylar ichida himoya qilish uchun qizil bo'lsin, shu bilan birga, ovoq boshlanishini ko'rish uchun ovoq qo'shimiylar ichida himoya qilish uchun qizil bo'lsin, shu bilan birga, ovoq boshlanishini ko'rish uchun ovoq qo'shimiylar ichida himoya qilish uchun qizil bo'lsin, shu bilan birga, ovoq boshlanishini ko'rish uchun ovoq qo'shimiylar ichida himoya qilish uchun qizil bo'lsin, shu bilan birga, ovoq boshlanishini ko'rish uchun ovoq qo'shimiylar ichida himoya qilish uchun qizil bo'lsin, shu bil",length,True,True,False,1.937062937062937,False,19.158173319080174
ru-uz-0704,flores_devtest,704,ru,uz,Также полезно носить кольцо (только не слишком дорогое на вид).,Uzuk taqish ham foydali (shunchaki nihoyatda qimmat ko'rinmaydiganini.,qwen3_4b_q8,"Biroq, kola (boshqacha, o'zgarishga qarama-qarshi, o'zgarishga qarama-qarshi, o'zgarishga qarama-qarshi) o'zgarishga qarama-qarshi.",1.0244562999578193,69,True,False,"Biroq, kola (boshqacha, o'zgarishga qarama-qarshi, o'zgarishga qarama-qarshi, o'zgarishga qarama-qarshi) o'zgarishga qarama-qarshi.",stop,False,True,False,1.8714285714285714,False,11.196881430195663
zh-uz-0512,flores_devtest,512,zh,uz,孩子们因为各种原因被寄养，原因有被忽视、被虐待，甚至是被勒索。,"Bolalar e'tiborsizlikdan tortib, zo'ravonlik va hatto tovlamachilikka qadar turli sabablarga ko'ra homiylik parvarishiga topshiriladi.",qwen3_4b_q8,"Balalar bir nechta sabablar uchun qo'shimcha tashabbusga kirishadi, bu sabablar qo'shimcha tashabbusga kirishadi, qo'shimcha tashabbusga kirishadi, yoki qo'shimcha tashabbusga kirishadi.",1.154496300034225,80,True,False,"Balalar bir nechta sabablar uchun qo'shimcha tashabbusga kirishadi, bu sabablar qo'shimcha tashabbusga kirishadi, qo'shimcha tashabbusga kirishadi, yoki qo'shimcha tashabbusga kirishadi.",stop,False,True,False,1.3880597014925373,False,17.459960174462505
zh-uz-0364,flores_devtest,364,zh,uz,作为大家庭里的姐妹和女儿，雌性之间通常彼此关系密切。,"Urg'ochilar, odatda, katta oilaning opa-singillari yoki qizi bo'lib, bir-biriga chambarchas bog'liqdir.",qwen3_4b_q8,"Bog'liq oila ichida o'zini o'z qo'shimcha qilgan, erkin qo'shimcha qilgan, erkin qo'shimcha qilgan, erkin qo'shimcha qilgan.",0.9408463999861851,63,True,False,"Bog'liq oila ichida o'zini o'z qo'shimcha qilgan, erkin qo'shimcha qilgan, erkin qo'shimcha qilgan, erkin qo'shimcha qilgan.",stop,False,True,False,1.203883495145631,False,18.042214372918842
zh-uz-0742,flores_devtest,742,zh,uz,两座桥塔高 83 米，桥的长度为 378 米，有两条 3.50米宽的车道。,"Ikki minoraning balandligi 83 metrga yetadi, u uzunligi 378 metr hamda kengligi 3,5 m bo'lgan ikkita yo'lakchaga ega.",qwen3_4b_q8,"Iki qo'shimcha qo'shimcha 83 metr, qo'shimcha 378 metr, 3.50 metr yuza bo'lgan ikki yolchi yolga ega.",0.9292328000301495,60,True,False,"Iki qo'shimcha qo'shimcha 83 metr, qo'shimcha 378 metr, 3.50 metr yuza bo'lgan ikki yolchi yolga ega.",stop,True,True,False,0.8632478632478633,False,27.177408927771147
en-uz-0685,flores_devtest,685,en,uz,Sharing a field trip virtually is also a great way to reflect a on a trip and share experiences with future classes.,Ekskursiyalarni virtual tarzda bo'lishish sayohat haqida fikr yuritish va kelasi darslar bilan tajriba almashish uchun ajoyib usuldir.,qwen3_4b_q8,"Biroq, virtual bo'lib o'tadigan o'qishga ham qo'shimcha ma'lumot berish va tushunishni amalga oshirish ham muhim bo'lib, boshqalar bilan tajriba ko'rsatish uchun ham muhim bo'lib, boshqalar bilan tajriba ko'rsatish uchun ham muhim bo'lib.",1.533415799960494,102,True,False,"Biroq, virtual bo'lib o'tadigan o'qishga ham qo'shimcha ma'lumot berish va tushunishni amalga oshirish ham muhim bo'lib, boshqalar bilan tajriba ko'rsatish uchun ham muhim bo'lib, boshqalar bilan tajriba ko'rsatish uchun ham muhim bo'lib.",stop,False,True,False,1.7761194029850746,False,29.204830267405313
en-uz-0068,flores_devtest,68,en,uz,"U.S. President George W. Bush arrived in Singapore the morning of November 16, beginning a week-long tour of Asia.","AQSH Prezidenti Jorj V. Bush, Osiyo bo'ylab bir haftalik sayohatini boshlab, 16-noyabr kuni tongda Singapurga yetib keldi.",qwen3_4b_q8,,3.8929078999208286,256,False,True,,length,True,False,False,0.0,True,0.0
en-uz-0083,flores_devtest,83,en,uz,"The Ninth Ward, which saw flooding as high as 20 feet during Hurricane Katrina, is currently in waist-high water as the nearby levee was overtopped.","Katrina bo'roni vaqtida 20 fut balandlikdagi toshqinga guvoh bo'lgan to'qqizinchi bo'linma, suv yaqindagi to'g'ondan oshib o'tgani sababli, hozirda belgacha keladigan suv ostida qolgan.",qwen3_4b_q8,,3.792768199928105,256,False,True,,length,True,False,False,0.0,True,0.0
en-uz-0125,flores_devtest,125,en,uz,"A person working in a garage near where the accident occurred said: ""There were children waiting to cross the road and they were all screaming and crying.""","Ko'ngilsiz hodisa yuz bergan joy yaqinidagi garajda ishlayotgan kishi: ""U yerda yo'lni kesib o'tmoqchi bo'layotgan bolalar bor edi va ularning barchasi qichqirib yig'layotgandi"" deb aytdi.",qwen3_4b_q8,,4.4112696999218315,256,False,True,,length,False,True,False,0.0,True,0.0
en-uz-0165,flores_devtest,165,en,uz,"Since 1988, ballot boxes must be transparent so that voters and observers can witness that no envelopes are present at the start of the vote and that no envelopes are added except those of the duly counted and authorized voters.",1988-yildan beri ovoz beruvchilar va kuzatuvchilar boshlanishida konvertlar mavjud emasligi va mos tarzda sanalgan va vakolat berilgan ovoz beruvchilardan tashqari hech qanday konvertlar qo'shilmasligiga guvohlik bera olishlari uchun saylov qutilarining shaffof bo'lishi talab qilinadi.,qwen3_4b_q8,,4.541660699993372,256,False,True,,length,True,False,False,0.0,True,0.0
en-uz-0364,flores_devtest,364,en,uz,"The females are usually closely related to each other, being a large family of sisters and daughters.","Urg'ochilar, odatda, katta oilaning opa-singillari yoki qizi bo'lib, bir-biriga chambarchas bog'liqdir.",qwen3_4b_q8,,3.867532200063579,256,False,True,,length,False,True,False,0.0,True,0.0
en-uz-0397,flores_devtest,397,en,uz,"There were no large forests in the land of Canaan, so wood was extremely expensive.","Kan'on yerlarida keng o'rmonlar yo'q edi, shu sababdan yog'och nihoyatda qimmat edi.",qwen3_4b_q8,,3.8267139000818133,256,False,True,,length,False,True,False,0.0,True,0.0
en-uz-0447,flores_devtest,447,en,uz,"After seeing the horrors and atrocities of war during World War I, nations desired to avoid such a situation again in the future.",Birinchi jahon urushi vaqtida urush dahshatlari va vahshiyliklarini ko'rgan xalqlar kelajakda shu kabi holatlarning oldini olishni istaganlar.,qwen3_4b_q8,,3.8454012000001967,256,False,True,,length,False,True,False,0.0,True,0.0
